2022-02-19T00:41:02.194Z	0
2022-02-19T01:46:12.461Z	0
2022-02-19T02:26:34.938Z	0
2022-02-19T02:47:55.865Z	0
2022-02-19T03:10:27.173Z	0
2022-02-19T03:28:21.649Z	0
2022-02-19T03:39:04.112Z	0
2022-02-19T03:48:03.473Z	0
2022-02-19T04:12:19.074Z	0
2022-02-19T04:36:54.303Z	0
2022-02-19T04:52:20.726Z	0
2022-02-19T05:08:54.440Z	0
2022-02-19T05:23:54.730Z	0
2022-02-19T05:33:27.928Z	0
2022-02-19T05:48:13.586Z	0
2022-02-19T06:11:57.057Z	0
2022-02-19T06:32:49.425Z	0
2022-02-19T06:49:50.821Z	3
2022-02-19T07:09:06.766Z	22
2022-02-19T07:24:25.251Z	25
2022-02-19T07:33:18.063Z	26
2022-02-19T07:48:14.162Z	23
2022-02-19T08:11:23.247Z	41
2022-02-19T08:30:45.757Z	62
2022-02-19T08:48:01.010Z	79
2022-02-19T09:10:27.602Z	110
2022-02-19T09:27:17.484Z	109
2022-02-19T09:37:04.279Z	100
2022-02-19T09:47:59.931Z	116
2022-02-19T10:10:05.500Z	106
2022-02-19T10:29:01.147Z	88
2022-02-19T10:39:19.841Z	82
2022-02-19T10:48:00.540Z	76
2022-02-19T11:08:49.196Z	55
2022-02-19T11:23:25.330Z	47
2022-02-19T11:33:27.285Z	42
2022-02-19T11:48:23.965Z	44
2022-02-19T12:14:45.673Z	52
2022-02-19T12:44:07.326Z	52
2022-02-19T13:00:33.354Z	59
2022-02-19T13:26:22.498Z	61
2022-02-19T13:34:18.676Z	62
2022-02-19T13:48:21.574Z	61
2022-02-19T14:08:51.920Z	69
2022-02-19T14:24:01.828Z	62
2022-02-19T14:33:19.850Z	63
2022-02-19T14:48:16.011Z	58
2022-02-19T15:10:02.433Z	66
2022-02-19T15:28:54.429Z	63
2022-02-19T15:40:26.796Z	58
2022-02-19T15:48:13.157Z	67
2022-02-19T16:13:20.875Z	76
2022-02-19T16:43:10.360Z	80
2022-02-19T16:57:53.288Z	88
2022-02-19T17:13:56.125Z	86
2022-02-19T17:27:36.150Z	86
2022-02-19T17:35:40.614Z	76
2022-02-19T17:48:02.266Z	77
2022-02-19T18:11:02.380Z	61
2022-02-19T18:31:16.872Z	60
2022-02-19T18:48:10.531Z	59
2022-02-19T19:07:45.277Z	40
2022-02-19T19:20:44.424Z	26
2022-02-19T19:33:09.941Z	20
2022-02-19T19:48:16.599Z	9
2022-02-19T20:10:14.200Z	0
2022-02-19T20:27:43.271Z	0
2022-02-19T20:37:05.100Z	0
2022-02-19T20:48:13.103Z	0
2022-02-19T21:09:10.570Z	0
2022-02-19T21:24:36.519Z	0
2022-02-19T21:33:24.166Z	0
2022-02-19T21:47:58.858Z	0
2022-02-19T22:09:58.434Z	0
2022-02-19T22:27:17.935Z	0
2022-02-19T22:37:02.638Z	0
2022-02-19T22:47:57.284Z	0
2022-02-19T23:09:48.013Z	0
2022-02-19T23:26:51.182Z	0
2022-02-19T23:36:19.130Z	0
2022-02-19T23:48:14.154Z	0
