2024-12-03T01:13:26.184Z	0
2024-12-03T02:42:44.903Z	0
2024-12-03T03:26:35.201Z	0
2024-12-03T03:50:29.337Z	0
2024-12-03T04:19:03.633Z	0
2024-12-03T04:43:21.545Z	0
2024-12-03T04:53:13.877Z	0
2024-12-03T05:15:06.604Z	31
2024-12-03T05:34:26.277Z	42
2024-12-03T05:49:24.644Z	48
2024-12-03T06:22:11.459Z	51
2024-12-03T06:47:19.621Z	42
2024-12-03T07:14:45.521Z	46
2024-12-03T07:31:32.220Z	37
2024-12-03T07:49:18.382Z	33
2024-12-03T08:19:52.350Z	53
2024-12-03T08:44:08.989Z	63
2024-12-03T08:54:55.231Z	82
2024-12-03T09:16:31.635Z	75
2024-12-03T09:39:19.571Z	73
2024-12-03T09:49:23.384Z	47
2024-12-03T10:17:12.114Z	47
2024-12-03T10:44:32.714Z	45
