2022-03-19T00:41:23.813Z	0
2022-03-19T01:57:58.121Z	0
2022-03-19T02:36:21.750Z	0
2022-03-19T02:56:58.576Z	0
2022-03-19T03:14:05.988Z	0
2022-03-19T03:30:34.496Z	0
2022-03-19T03:48:02.889Z	0
2022-03-19T04:12:32.983Z	0
2022-03-19T04:37:32.109Z	0
2022-03-19T04:52:58.344Z	0
2022-03-19T05:09:11.137Z	0
2022-03-19T05:24:49.202Z	0
2022-03-19T05:33:26.263Z	0
2022-03-19T05:48:29.291Z	0
2022-03-19T06:12:16.652Z	0
2022-03-19T06:33:58.819Z	0
2022-03-19T06:50:54.881Z	0
2022-03-19T07:09:23.260Z	32
2022-03-19T07:25:17.030Z	36
2022-03-19T07:33:13.410Z	37
2022-03-19T07:48:01.436Z	37
2022-03-19T08:11:44.283Z	88
2022-03-19T08:31:54.218Z	88
2022-03-19T08:47:59.394Z	105
2022-03-19T09:09:56.055Z	146
2022-03-19T09:26:52.873Z	120
2022-03-19T09:36:45.723Z	106
2022-03-19T09:47:58.137Z	92
2022-03-19T10:11:12.440Z	85
2022-03-19T10:30:32.010Z	72
2022-03-19T10:48:10.079Z	76
2022-03-19T11:10:03.423Z	69
2022-03-19T11:24:14.328Z	70
2022-03-19T11:33:30.167Z	75
2022-03-19T11:48:00.667Z	70
2022-03-19T12:16:38.067Z	82
2022-03-19T12:52:45.917Z	72
2022-03-19T13:14:39.405Z	60
2022-03-19T13:31:02.403Z	66
2022-03-19T13:48:08.764Z	68
2022-03-19T14:09:49.800Z	70
2022-03-19T14:27:21.993Z	70
2022-03-19T14:37:43.670Z	65
2022-03-19T14:48:17.846Z	64
2022-03-19T15:10:22.759Z	66
2022-03-19T15:29:42.074Z	95
2022-03-19T15:42:11.149Z	103
2022-03-19T15:49:56.333Z	102
2022-03-19T16:13:23.556Z	126
2022-03-19T16:43:29.994Z	119
2022-03-19T16:58:47.864Z	101
2022-03-19T17:16:51.288Z	96
2022-03-19T17:35:05.727Z	93
2022-03-19T17:48:07.995Z	90
2022-03-19T18:11:43.829Z	100
2022-03-19T18:32:39.310Z	81
2022-03-19T18:49:29.702Z	87
2022-03-19T19:08:08.233Z	70
2022-03-19T19:21:53.985Z	54
2022-03-19T19:33:29.914Z	41
2022-03-19T19:48:21.221Z	17
2022-03-19T20:10:21.903Z	0
2022-03-19T20:27:43.288Z	0
2022-03-19T20:37:19.866Z	0
2022-03-19T20:47:58.809Z	0
2022-03-19T21:08:36.780Z	0
2022-03-19T21:24:45.826Z	0
2022-03-19T21:33:44.757Z	0
2022-03-19T21:48:02.694Z	0
2022-03-19T22:09:25.749Z	0
2022-03-19T22:27:15.844Z	0
