2022-03-06T00:41:58.411Z	0
2022-03-06T01:54:26.570Z	0
2022-03-06T02:29:40.770Z	0
2022-03-06T02:51:52.495Z	0
2022-03-06T03:10:29.253Z	0
2022-03-06T03:28:42.259Z	0
2022-03-06T03:40:05.058Z	0
2022-03-06T03:48:02.453Z	0
2022-03-06T04:12:27.311Z	0
2022-03-06T04:37:24.999Z	0
2022-03-06T04:52:32.115Z	0
2022-03-06T05:09:15.273Z	0
2022-03-06T05:24:29.909Z	0
2022-03-06T05:33:37.273Z	0
2022-03-06T05:48:14.386Z	0
2022-03-06T06:11:53.397Z	0
2022-03-06T06:33:10.072Z	0
2022-03-06T06:50:23.671Z	0
2022-03-06T07:09:37.802Z	0
2022-03-06T07:25:09.918Z	0
2022-03-06T07:33:11.846Z	0
2022-03-06T07:48:08.251Z	0
2022-03-06T08:11:45.141Z	37
2022-03-06T08:31:48.346Z	75
2022-03-06T09:09:07.612Z	125
2022-03-06T09:25:56.582Z	146
2022-03-06T09:35:22.813Z	152
2022-03-06T09:47:58.408Z	151
2022-03-06T10:10:19.425Z	149
2022-03-06T10:29:13.762Z	144
2022-03-06T10:39:46.228Z	138
2022-03-06T10:48:01.661Z	125
2022-03-06T11:10:28.588Z	104
2022-03-06T11:23:14.413Z	100
