2022-02-27T00:43:04.151Z	0
2022-02-27T01:51:53.356Z	0
2022-02-27T02:28:13.226Z	0
2022-02-27T02:50:12.183Z	0
2022-02-27T03:10:22.687Z	0
2022-02-27T03:28:29.633Z	0
2022-02-27T03:40:15.165Z	0
2022-02-27T03:48:01.559Z	0
2022-02-27T04:12:31.731Z	0
2022-02-27T04:36:54.467Z	0
2022-02-27T04:52:15.484Z	0
2022-02-27T05:09:12.643Z	0
2022-02-27T05:24:50.874Z	0
2022-02-27T05:33:48.311Z	0
2022-02-27T05:48:13.802Z	0
2022-02-27T06:11:52.534Z	0
2022-02-27T06:33:36.476Z	0
2022-02-27T06:50:30.987Z	0
2022-02-27T07:09:36.746Z	0
2022-02-27T07:25:06.547Z	0
2022-02-27T07:33:00.270Z	0
2022-02-27T07:47:57.130Z	0
2022-02-27T08:11:29.731Z	31
2022-02-27T08:30:52.030Z	78
2022-02-27T08:48:13.510Z	93
2022-02-27T09:10:13.473Z	109
2022-02-27T09:26:20.855Z	106
2022-02-27T09:35:46.914Z	115
2022-02-27T09:48:07.994Z	117
2022-02-27T10:10:26.558Z	114
2022-02-27T10:29:35.575Z	114
2022-02-27T10:40:22.937Z	106
2022-02-27T10:48:14.621Z	109
2022-02-27T11:09:01.113Z	78
2022-02-27T11:23:58.437Z	73
2022-02-27T11:33:18.570Z	64
2022-02-27T11:48:07.509Z	51
2022-02-27T12:15:18.660Z	53
2022-02-27T12:50:49.920Z	60
2022-02-27T13:12:44.500Z	66
2022-02-27T13:28:52.496Z	66
2022-02-27T13:37:39.205Z	69
2022-02-27T13:48:12.155Z	80
2022-02-27T14:09:28.247Z	92
2022-02-27T14:25:08.007Z	105
2022-02-27T14:33:43.924Z	106
2022-02-27T14:48:15.163Z	103
2022-02-27T15:09:53.821Z	98
2022-02-27T15:28:56.873Z	99
2022-02-27T15:41:01.654Z	92
2022-02-27T15:48:44.901Z	78
