2024-10-11T01:06:06.482Z	0
2024-10-11T02:29:44.932Z	0
2024-10-11T03:01:47.073Z	0
2024-10-11T03:32:55.767Z	0
2024-10-11T03:49:25.102Z	0
2024-10-11T04:17:02.201Z	22
2024-10-11T04:40:16.358Z	27
2024-10-11T04:50:14.567Z	30
2024-10-11T05:13:39.616Z	44
2024-10-11T05:32:15.848Z	40
2024-10-11T05:49:19.013Z	41
2024-10-11T06:20:03.830Z	43
2024-10-11T06:43:58.181Z	44
2024-10-11T06:52:49.249Z	66
2024-10-11T07:14:00.133Z	62
2024-10-11T07:28:57.912Z	61
2024-10-11T07:39:00.019Z	52
2024-10-11T07:49:25.976Z	59
2024-10-11T08:18:27.640Z	52
2024-10-11T08:41:22.466Z	50
2024-10-11T08:50:50.353Z	50
2024-10-11T09:15:17.741Z	43
2024-10-11T09:36:59.757Z	48
2024-10-11T09:49:31.657Z	51
2024-10-11T10:14:20.407Z	55
2024-10-11T10:34:13.605Z	60
2024-10-11T10:49:10.946Z	42
2024-10-11T11:12:15.755Z	50
2024-10-11T11:26:32.759Z	51
2024-10-11T11:36:31.525Z	49
