2024-12-10T01:14:15.804Z	0
2024-12-10T02:44:52.546Z	0
2024-12-10T03:27:24.195Z	0
2024-12-10T03:51:23.019Z	0
2024-12-10T04:18:39.390Z	0
2024-12-10T04:43:08.004Z	0
2024-12-10T04:53:06.188Z	0
2024-12-10T05:15:11.783Z	15
2024-12-10T05:35:01.301Z	27
2024-12-10T05:49:28.037Z	32
2024-12-10T06:21:47.409Z	38
2024-12-10T06:47:17.510Z	30
2024-12-10T07:15:08.082Z	38
2024-12-10T07:32:12.956Z	26
2024-12-10T07:49:25.519Z	26
2024-12-10T08:20:34.347Z	23
2024-12-10T08:45:11.378Z	23
2024-12-10T08:56:19.644Z	27
2024-12-10T09:19:28.534Z	38
2024-12-10T09:39:53.123Z	40
2024-12-10T09:49:20.019Z	44
2024-12-10T10:16:50.395Z	46
2024-12-10T10:43:59.593Z	33
2024-12-10T10:52:55.684Z	31
2024-12-10T11:13:02.618Z	31
2024-12-10T11:27:32.699Z	33
2024-12-10T11:38:06.503Z	32
2024-12-10T11:49:34.677Z	42
2024-12-10T12:31:25.765Z	45
2024-12-10T13:16:08.654Z	38
2024-12-10T13:43:37.498Z	38
2024-12-10T13:52:34.415Z	47
2024-12-10T14:14:57.975Z	57
2024-12-10T14:37:32.822Z	55
2024-12-10T14:50:29.377Z	63
2024-12-10T15:16:37.867Z	85
2024-12-10T15:40:52.493Z	96
2024-12-10T15:50:33.001Z	107
2024-12-10T16:19:41.571Z	119
2024-12-10T16:47:13.698Z	115
2024-12-10T17:13:22.719Z	109
2024-12-10T17:32:33.392Z	106
2024-12-10T17:49:25.432Z	100
2024-12-10T18:21:23.021Z	104
2024-12-10T18:46:34.608Z	77
2024-12-10T19:12:35.810Z	84
2024-12-10T19:25:30.339Z	74
2024-12-10T19:36:02.041Z	74
