2025-01-11T01:07:35.942Z	0
2025-01-11T02:29:00.625Z	0
2025-01-11T03:02:13.532Z	0
2025-01-11T03:32:47.551Z	0
2025-01-11T03:49:18.250Z	0
2025-01-11T04:16:37.232Z	0
2025-01-11T04:38:50.753Z	0
2025-01-11T04:49:17.168Z	0
2025-01-11T05:12:49.513Z	10
2025-01-11T05:29:56.510Z	13
2025-01-11T05:40:14.304Z	15
2025-01-11T05:49:19.462Z	21
2025-01-11T06:18:22.944Z	25
2025-01-11T06:41:15.064Z	35
2025-01-11T06:50:01.545Z	34
2025-01-11T07:12:17.837Z	69
2025-01-11T07:24:57.879Z	70
2025-01-11T07:35:10.315Z	73
2025-01-11T07:49:12.406Z	77
2025-01-11T08:16:42.380Z	107
2025-01-11T08:38:42.563Z	139
2025-01-11T08:49:24.586Z	134
2025-01-11T09:13:10.589Z	158
2025-01-11T09:27:05.997Z	156
2025-01-11T09:36:34.513Z	153
2025-01-11T09:49:06.757Z	152
2025-01-11T10:13:11.146Z	153
2025-01-11T10:31:44.913Z	155
2025-01-11T10:49:24.347Z	159
2025-01-11T11:10:29.080Z	153
2025-01-11T11:22:59.938Z	156
2025-01-11T11:35:41.050Z	153
2025-01-11T11:49:23.313Z	150
2025-01-11T12:25:55.146Z	140
2025-01-11T12:54:58.571Z	139
2025-01-11T13:17:05.244Z	129
2025-01-11T13:35:01.983Z	152
2025-01-11T13:49:06.671Z	143
2025-01-11T14:11:31.522Z	159
2025-01-11T14:28:10.488Z	151
2025-01-11T14:38:09.628Z	161
2025-01-11T14:49:10.190Z	153
2025-01-11T15:12:50.089Z	160
2025-01-11T15:27:32.919Z	159
2025-01-11T15:36:53.164Z	153
2025-01-11T15:49:16.567Z	158
2025-01-11T16:15:37.207Z	170
2025-01-11T16:39:27.387Z	161
2025-01-11T16:49:19.353Z	170
2025-01-11T17:11:59.643Z	169
2025-01-11T17:27:19.876Z	166
2025-01-11T17:36:15.757Z	160
2025-01-11T17:49:11.770Z	167
2025-01-11T18:17:35.529Z	147
2025-01-11T18:40:11.932Z	152
2025-01-11T18:49:24.777Z	143
2025-01-11T19:10:29.290Z	121
2025-01-11T19:20:55.947Z	103
2025-01-11T19:35:19.551Z	96
2025-01-11T19:49:15.205Z	90
2025-01-11T20:14:14.203Z	58
2025-01-11T20:28:43.771Z	44
2025-01-11T20:38:34.645Z	41
2025-01-11T20:50:13.012Z	27
2025-01-11T21:12:10.677Z	3
